timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 20:13:58,sensor_temp_02,temperatura,64.42,C,1,0.39,ok,False
2026-08-18 20:14:00,sensor_temp_02,temperatura,59.25,C,1,0.79,ok,False
2026-08-18 20:14:02,sensor_temp_02,temperatura,55.02,C,1,0.4,ok,False
2026-08-18 20:14:04,sensor_temp_02,temperatura,51.24,C,1,1.03,ok,False
2026-08-18 20:14:06,sensor_temp_02,temperatura,49.24,C,1,0.8,ok,False
2026-08-18 20:14:08,sensor_temp_02,temperatura,51.95,C,1,0.94,ok,False
2026-08-18 20:14:10,sensor_temp_02,temperatura,51.99,C,1,0.95,ok,False
2026-08-18 20:14:12,sensor_temp_02,temperatura,57.18,C,1,0.97,ok,False
2026-08-18 20:14:14,sensor_temp_02,temperatura,62.85,C,1,0.56,ok,False
2026-08-18 20:14:16,sensor_temp_02,temperatura,68.04,C,1,1.03,ok,False
2026-08-18 20:14:18,sensor_temp_02,temperatura,75.66,C,1,0.52,ok,False
2026-08-18 20:14:20,sensor_temp_02,temperatura,80.44,C,1,0.41,ok,True
2026-08-18 20:14:22,sensor_temp_02,temperatura,85.98,C,1,0.45,ok,True
2026-08-18 20:14:24,sensor_temp_02,temperatura,87.54,C,1,0.45,ok,True
2026-08-18 20:14:26,sensor_temp_02,temperatura,89.57,C,1,0.82,ok,True
2026-08-18 20:14:28,sensor_temp_02,temperatura,89.51,C,1,0.67,ok,True
2026-08-18 20:14:30,sensor_temp_02,temperatura,85.28,C,1,0.83,ok,True
2026-08-18 20:14:32,sensor_temp_02,temperatura,83.09,C,1,0.89,ok,True
2026-08-18 20:14:34,sensor_temp_02,temperatura,78.3,C,1,1.03,ok,False
2026-08-18 20:14:36,sensor_temp_02,temperatura,71.94,C,1,0.58,ok,False
2026-08-18 20:14:38,sensor_temp_02,temperatura,65.22,C,1,1.1,ok,False
2026-08-18 20:14:40,sensor_temp_02,temperatura,60.35,C,1,0.74,ok,False
2026-08-18 20:14:42,sensor_temp_02,temperatura,54.44,C,1,0.87,ok,False
2026-08-18 20:14:44,sensor_temp_02,temperatura,50.67,C,1,0.56,ok,False
2026-08-18 20:14:46,sensor_temp_02,temperatura,50.87,C,1,0.43,ok,False
2026-08-18 20:14:48,sensor_temp_02,temperatura,50.4,C,1,0.85,ok,False
2026-08-18 20:14:50,sensor_temp_02,temperatura,52.48,C,1,0.92,ok,False
2026-08-18 20:14:52,sensor_temp_02,temperatura,58.04,C,1,0.58,ok,False
2026-08-18 20:14:54,sensor_temp_02,temperatura,62.6,C,1,0.94,ok,False
2026-08-18 20:14:56,sensor_temp_02,temperatura,69.03,C,1,0.91,ok,False
2026-08-18 20:14:58,sensor_temp_02,temperatura,76.91,C,1,0.97,ok,False
2026-08-20 20:43:55,sensor_temp_02,temperatura,65.72,C,1,0.97,ok,False
2026-08-20 20:43:57,sensor_temp_02,temperatura,59.1,C,1,0.9,ok,False
2026-08-20 20:43:59,sensor_temp_02,temperatura,55.34,C,1,0.7,ok,False
2026-08-20 20:44:01,sensor_temp_02,temperatura,51.63,C,1,0.84,ok,False
2026-08-20 20:44:03,sensor_temp_02,temperatura,50.64,C,1,0.77,ok,False
2026-08-20 20:44:05,sensor_temp_02,temperatura,51.95,C,1,0.82,ok,False
2026-08-20 20:44:07,sensor_temp_02,temperatura,54.01,C,1,0.84,ok,False
2026-08-20 20:44:09,sensor_temp_02,temperatura,58.22,C,1,0.78,ok,False
2026-08-20 20:44:11,sensor_temp_02,temperatura,63.32,C,1,1.23,ok,False
2026-08-20 20:44:13,sensor_temp_02,temperatura,68.07,C,1,0.79,ok,False
2026-08-20 20:44:15,sensor_temp_02,temperatura,75.33,C,1,0.99,ok,False
2026-08-20 20:44:17,sensor_temp_02,temperatura,80.06,C,1,0.95,ok,True
2026-08-20 20:44:19,sensor_temp_02,temperatura,87.11,C,1,0.91,ok,True
2026-08-20 20:44:21,sensor_temp_02,temperatura,89.03,C,1,0.81,ok,True
2026-08-20 20:44:23,sensor_temp_02,temperatura,90.29,C,1,0.87,ok,True
2026-08-20 20:44:25,sensor_temp_02,temperatura,88.37,C,1,0.81,ok,True
2026-08-20 20:44:27,sensor_temp_02,temperatura,85.97,C,1,0.87,ok,True
2026-08-20 20:44:29,sensor_temp_02,temperatura,82.24,C,1,1.16,ok,True
2026-08-20 20:44:31,sensor_temp_02,temperatura,76.76,C,1,0.83,ok,False
2026-08-20 20:44:33,sensor_temp_02,temperatura,69.52,C,1,0.9,ok,False
2026-08-20 20:44:35,sensor_temp_02,temperatura,63.33,C,1,0.67,ok,False
