timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 20:13:59,sensor_vib_03,vibracao,15.06,Hz,1,0.42,ok,False
2026-08-18 20:14:01,sensor_vib_03,vibracao,15.82,Hz,1,0.84,ok,False
2026-08-18 20:14:03,sensor_vib_03,vibracao,15.65,Hz,1,0.39,ok,False
2026-08-18 20:14:05,sensor_vib_03,vibracao,14.26,Hz,1,0.88,ok,False
2026-08-18 20:14:07,sensor_vib_03,vibracao,13.05,Hz,1,0.34,ok,False
2026-08-18 20:14:09,sensor_vib_03,vibracao,10.89,Hz,1,0.36,ok,False
2026-08-18 20:14:11,sensor_vib_03,vibracao,8.72,Hz,1,0.97,ok,False
2026-08-18 20:14:13,sensor_vib_03,vibracao,6.66,Hz,1,0.37,ok,False
2026-08-18 20:14:15,sensor_vib_03,vibracao,4.26,Hz,1,0.99,ok,False
2026-08-18 20:14:17,sensor_vib_03,vibracao,1.38,Hz,1,0.89,ok,False
2026-08-18 20:14:19,sensor_vib_03,vibracao,0.75,Hz,1,0.78,ok,False
2026-08-18 20:14:21,sensor_vib_03,vibracao,0.07,Hz,1,0.98,ok,False
2026-08-18 20:14:23,sensor_vib_03,vibracao,0.87,Hz,1,0.97,ok,False
2026-08-18 20:14:25,sensor_vib_03,vibracao,0.98,Hz,1,0.42,ok,False
2026-08-18 20:14:27,sensor_vib_03,vibracao,2.86,Hz,1,0.39,ok,False
2026-08-18 20:14:29,sensor_vib_03,vibracao,4.31,Hz,1,1.15,ok,False
2026-08-18 20:14:31,sensor_vib_03,vibracao,6.92,Hz,1,0.98,ok,False
2026-08-18 20:14:33,sensor_vib_03,vibracao,10.56,Hz,1,0.47,ok,False
2026-08-18 20:14:35,sensor_vib_03,vibracao,11.77,Hz,1,0.89,ok,False
2026-08-18 20:14:37,sensor_vib_03,vibracao,13.59,Hz,1,0.46,ok,False
2026-08-18 20:14:39,sensor_vib_03,vibracao,14.77,Hz,1,0.5,ok,False
2026-08-18 20:14:41,sensor_vib_03,vibracao,15.39,Hz,1,0.57,ok,False
2026-08-18 20:14:43,sensor_vib_03,vibracao,15.32,Hz,1,1.14,ok,False
2026-08-18 20:14:45,sensor_vib_03,vibracao,15.44,Hz,1,1.06,ok,False
2026-08-18 20:14:47,sensor_vib_03,vibracao,13.0,Hz,1,0.87,ok,False
2026-08-18 20:14:49,sensor_vib_03,vibracao,10.54,Hz,1,1.0,ok,False
2026-08-18 20:14:51,sensor_vib_03,vibracao,7.93,Hz,1,0.83,ok,False
2026-08-18 20:14:53,sensor_vib_03,vibracao,5.87,Hz,1,0.52,ok,False
2026-08-18 20:14:55,sensor_vib_03,vibracao,3.1,Hz,1,0.89,ok,False
2026-08-18 20:14:57,sensor_vib_03,vibracao,2.54,Hz,1,0.88,ok,False
2026-08-18 20:14:59,sensor_vib_03,vibracao,1.22,Hz,1,1.03,ok,False
2026-08-20 20:43:56,sensor_vib_03,vibracao,16.07,Hz,1,1.57,ok,False
2026-08-20 20:43:58,sensor_vib_03,vibracao,15.63,Hz,1,0.93,ok,False
2026-08-20 20:44:00,sensor_vib_03,vibracao,15.6,Hz,1,1.04,ok,False
2026-08-20 20:44:02,sensor_vib_03,vibracao,14.57,Hz,1,0.81,ok,False
2026-08-20 20:44:04,sensor_vib_03,vibracao,13.41,Hz,1,0.67,ok,False
2026-08-20 20:44:06,sensor_vib_03,vibracao,10.95,Hz,1,0.85,ok,False
2026-08-20 20:44:08,sensor_vib_03,vibracao,8.05,Hz,1,0.89,ok,False
2026-08-20 20:44:10,sensor_vib_03,vibracao,5.82,Hz,1,0.82,ok,False
2026-08-20 20:44:12,sensor_vib_03,vibracao,4.05,Hz,1,0.73,ok,False
2026-08-20 20:44:14,sensor_vib_03,vibracao,2.51,Hz,1,0.89,ok,False
2026-08-20 20:44:16,sensor_vib_03,vibracao,0.83,Hz,1,0.98,ok,False
2026-08-20 20:44:18,sensor_vib_03,vibracao,0.0,Hz,1,0.92,ok,False
2026-08-20 20:44:20,sensor_vib_03,vibracao,0.58,Hz,1,0.84,ok,False
2026-08-20 20:44:22,sensor_vib_03,vibracao,1.7,Hz,1,0.87,ok,False
2026-08-20 20:44:24,sensor_vib_03,vibracao,2.43,Hz,1,0.71,ok,False
2026-08-20 20:44:26,sensor_vib_03,vibracao,4.72,Hz,1,0.73,ok,False
2026-08-20 20:44:28,sensor_vib_03,vibracao,8.1,Hz,1,0.76,ok,False
2026-08-20 20:44:30,sensor_vib_03,vibracao,9.19,Hz,1,0.83,ok,False
2026-08-20 20:44:32,sensor_vib_03,vibracao,11.43,Hz,1,0.91,ok,False
2026-08-20 20:44:34,sensor_vib_03,vibracao,14.15,Hz,1,0.76,ok,False
2026-08-20 20:44:36,sensor_vib_03,vibracao,15.05,Hz,1,0.88,ok,False
2026-08-20 20:44:38,sensor_vib_03,vibracao,15.22,Hz,1,0.76,ok,False
2026-08-20 20:44:40,sensor_vib_03,vibracao,15.9,Hz,1,0.82,ok,False
2026-08-20 20:44:42,sensor_vib_03,vibracao,15.52,Hz,1,0.92,ok,False
2026-08-20 20:44:44,sensor_vib_03,vibracao,13.19,Hz,1,0.73,ok,False
2026-08-20 20:44:46,sensor_vib_03,vibracao,10.63,Hz,1,0.74,ok,False
2026-08-20 20:44:48,sensor_vib_03,vibracao,9.03,Hz,1,0.86,ok,False
2026-08-20 20:44:50,sensor_vib_03,vibracao,5.67,Hz,1,0.82,ok,False
2026-08-20 20:44:52,sensor_vib_03,vibracao,3.48,Hz,1,0.71,ok,False
2026-08-20 20:44:54,sensor_vib_03,vibracao,2.2,Hz,1,1.23,ok,False
2026-08-20 20:44:56,sensor_vib_03,vibracao,0.54,Hz,1,0.91,ok,False
2026-08-21 13:38:23,sensor_vib_03,vibracao,15.51,Hz,1,1.25,ok,False
2026-08-21 13:38:25,sensor_vib_03,vibracao,16.19,Hz,1,0.89,ok,False
2026-08-21 13:38:27,sensor_vib_03,vibracao,15.57,Hz,1,0.98,ok,False
2026-08-21 13:38:29,sensor_vib_03,vibracao,14.37,Hz,1,0.84,ok,False
2026-08-21 13:38:31,sensor_vib_03,vibracao,13.16,Hz,1,0.85,ok,False
2026-08-21 13:38:33,sensor_vib_03,vibracao,11.19,Hz,1,0.84,ok,False
2026-08-21 13:38:35,sensor_vib_03,vibracao,9.03,Hz,1,1.0,ok,False
2026-08-21 13:38:37,sensor_vib_03,vibracao,6.58,Hz,1,0.76,ok,False
2026-08-21 13:38:39,sensor_vib_03,vibracao,4.48,Hz,1,0.67,ok,False
2026-08-21 13:38:41,sensor_vib_03,vibracao,2.49,Hz,1,0.69,ok,False
2026-08-21 13:38:43,sensor_vib_03,vibracao,1.01,Hz,1,0.91,ok,False
