timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 22:13:19,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:20,sensor_press_03,pressao,108.92,PSI,1,1.7,ok,False
2026-08-18 22:13:21,sensor_press_03,pressao,113.12,PSI,1,1.31,ok,False
2026-08-18 22:13:22,sensor_press_03,pressao,121.78,PSI,1,0.92,ok,False
2026-08-18 22:13:23,sensor_press_03,pressao,123.68,PSI,1,0.8,ok,False
2026-08-18 22:13:25,sensor_press_03,pressao,127.31,PSI,1,1.26,ok,False
2026-08-18 22:13:26,sensor_press_03,pressao,135.62,PSI,1,1.45,ok,False
2026-08-18 22:13:27,sensor_press_03,pressao,136.78,PSI,1,1.65,ok,False
2026-08-18 22:13:28,sensor_press_03,pressao,141.4,PSI,1,1.65,ok,False
2026-08-18 22:13:29,sensor_press_03,pressao,141.63,PSI,1,2.12,ok,False
2026-08-18 22:13:30,sensor_press_03,pressao,138.72,PSI,1,1.13,ok,False
2026-08-18 22:13:31,sensor_press_03,pressao,139.33,PSI,1,0.62,ok,False
2026-08-18 22:13:32,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:33,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:34,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:35,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:36,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:37,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:38,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:39,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:40,sensor_press_03,pressao,,PSI,1,,sem_conexao,False
2026-08-18 22:13:41,sensor_press_03,pressao,91.27,PSI,1,1.2,ok,False
2026-08-18 22:13:42,sensor_press_03,pressao,87.2,PSI,1,1.91,ok,False
2026-08-18 22:13:43,sensor_press_03,pressao,78.49,PSI,1,1.18,ok,False
2026-08-18 22:13:44,sensor_press_03,pressao,77.03,PSI,1,1.19,ok,False
2026-08-18 22:13:45,sensor_press_03,pressao,72.13,PSI,1,1.21,ok,False
2026-08-18 22:13:46,sensor_press_03,pressao,66.61,PSI,1,2.2,ok,False
2026-08-18 22:13:47,sensor_press_03,pressao,64.92,PSI,1,1.09,ok,False
2026-08-18 22:13:48,sensor_press_03,pressao,60.66,PSI,1,1.0,ok,False
2026-08-18 22:13:49,sensor_press_03,pressao,60.93,PSI,1,1.7,ok,False
2026-08-18 22:13:50,sensor_press_03,pressao,57.34,PSI,1,1.5,ok,False
2026-08-18 22:13:51,sensor_press_03,pressao,60.99,PSI,1,1.11,ok,False
2026-08-18 22:13:52,sensor_press_03,pressao,65.7,PSI,1,0.99,ok,False
2026-08-18 22:13:53,sensor_press_03,pressao,63.07,PSI,1,1.37,ok,False
2026-08-18 22:13:54,sensor_press_03,pressao,69.23,PSI,1,1.38,ok,False
2026-08-18 22:13:55,sensor_press_03,pressao,73.42,PSI,1,2.59,ok,False
2026-08-18 22:13:56,sensor_press_03,pressao,81.07,PSI,1,1.5,ok,False
2026-08-18 22:13:57,sensor_press_03,pressao,82.21,PSI,1,0.95,ok,False
2026-08-18 22:13:58,sensor_press_03,pressao,88.48,PSI,1,1.51,ok,False
2026-08-18 22:13:59,sensor_press_03,pressao,94.91,PSI,1,0.91,ok,False
2026-08-18 22:14:00,sensor_press_03,pressao,100.51,PSI,1,1.6,ok,False
2026-08-18 22:14:01,sensor_press_03,pressao,105.58,PSI,1,1.04,ok,False
2026-08-18 22:14:02,sensor_press_03,pressao,112.19,PSI,1,2.26,ok,False
2026-08-18 22:14:03,sensor_press_03,pressao,122.08,PSI,1,1.84,ok,False
2026-08-18 22:14:04,sensor_press_03,pressao,127.87,PSI,1,1.54,ok,False
2026-08-18 22:14:05,sensor_press_03,pressao,132.21,PSI,1,1.27,ok,False
2026-08-18 22:14:06,sensor_press_03,pressao,131.86,PSI,1,1.05,ok,False
2026-08-18 22:14:07,sensor_press_03,pressao,138.6,PSI,1,1.04,ok,False
2026-08-18 22:14:08,sensor_press_03,pressao,137.08,PSI,1,1.17,ok,False
2026-08-18 22:14:09,sensor_press_03,pressao,139.15,PSI,1,1.78,ok,False
2026-08-18 22:14:10,sensor_press_03,pressao,140.41,PSI,1,1.2,ok,False
2026-08-18 22:14:11,sensor_press_03,pressao,137.53,PSI,1,1.76,ok,False
2026-08-18 22:14:12,sensor_press_03,pressao,134.99,PSI,1,1.0,ok,False
2026-08-18 22:14:13,sensor_press_03,pressao,134.8,PSI,1,1.44,ok,False
2026-08-18 22:14:14,sensor_press_03,pressao,132.14,PSI,1,1.37,ok,False
2026-08-18 22:14:15,sensor_press_03,pressao,123.56,PSI,1,1.55,ok,False
2026-08-18 22:14:16,sensor_press_03,pressao,122.94,PSI,1,1.54,ok,False
2026-08-18 22:14:17,sensor_press_03,pressao,114.25,PSI,1,1.41,ok,False
2026-08-18 22:14:18,sensor_press_03,pressao,109.59,PSI,1,1.91,ok,False
2026-08-18 22:14:19,sensor_press_03,pressao,101.55,PSI,1,1.36,ok,False
2026-08-18 22:14:20,sensor_press_03,pressao,97.77,PSI,1,6.41,ok,False
2026-08-18 22:14:21,sensor_press_03,pressao,91.04,PSI,1,1.53,ok,False
2026-08-18 22:14:22,sensor_press_03,pressao,84.31,PSI,1,1.46,ok,False
2026-08-18 22:14:23,sensor_press_03,pressao,78.86,PSI,1,1.66,ok,False
2026-08-18 22:14:24,sensor_press_03,pressao,72.44,PSI,1,1.03,ok,False
