timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-21 13:48:39,sensor_press_04,pressao,115.17,PSI,1,1.01,ok,False
2026-08-21 13:48:41,sensor_press_04,pressao,125.8,PSI,1,0.83,ok,False
2026-08-21 13:48:43,sensor_press_04,pressao,131.94,PSI,1,0.68,ok,False
2026-08-21 13:48:45,sensor_press_04,pressao,140.53,PSI,1,0.81,ok,False
2026-08-21 13:48:47,sensor_press_04,pressao,141.36,PSI,1,1.02,ok,False
2026-08-21 13:48:49,sensor_press_04,pressao,138.46,PSI,1,1.06,ok,False
2026-08-21 13:48:51,sensor_press_04,pressao,131.87,PSI,1,0.88,ok,False
2026-08-21 13:48:53,sensor_press_04,pressao,123.08,PSI,1,0.8,ok,False
2026-08-21 13:48:55,sensor_press_04,pressao,111.06,PSI,1,0.66,ok,False
2026-08-21 13:48:57,sensor_press_04,pressao,95.66,PSI,1,0.85,ok,False
2026-08-21 13:48:59,sensor_press_04,pressao,83.64,PSI,1,0.73,ok,False
2026-08-21 13:49:01,sensor_press_04,pressao,77.29,PSI,1,0.81,ok,False
2026-08-21 13:49:03,sensor_press_04,pressao,63.65,PSI,1,0.71,ok,False
2026-08-21 13:49:05,sensor_press_04,pressao,61.67,PSI,1,0.71,ok,False
2026-08-21 13:49:07,sensor_press_04,pressao,60.5,PSI,1,0.83,ok,False
2026-08-21 13:49:09,sensor_press_04,pressao,63.86,PSI,1,0.93,ok,False
2026-08-21 13:49:11,sensor_press_04,pressao,67.34,PSI,1,0.66,ok,False
2026-08-21 13:49:13,sensor_press_04,pressao,76.08,PSI,1,0.72,ok,False
2026-08-21 13:49:15,sensor_press_04,pressao,87.45,PSI,1,0.89,ok,False
2026-08-21 13:49:17,sensor_press_04,pressao,102.01,PSI,1,0.76,ok,False
2026-08-21 13:49:19,sensor_press_04,pressao,115.66,PSI,1,0.71,ok,False
2026-08-21 13:49:21,sensor_press_04,pressao,127.01,PSI,1,0.78,ok,False
2026-08-21 13:49:23,sensor_press_04,pressao,132.54,PSI,1,0.94,ok,False
2026-08-21 13:49:25,sensor_press_04,pressao,136.13,PSI,1,0.86,ok,False
2026-08-21 13:49:27,sensor_press_04,pressao,139.92,PSI,1,1.94,ok,False
2026-08-21 13:49:29,sensor_press_04,pressao,136.24,PSI,1,0.81,ok,False
2026-08-21 13:49:31,sensor_press_04,pressao,131.26,PSI,1,0.84,ok,False
2026-08-21 13:49:33,sensor_press_04,pressao,122.09,PSI,1,0.8,ok,False
2026-08-21 13:49:35,sensor_press_04,pressao,107.08,PSI,1,0.74,ok,False
2026-08-21 13:49:37,sensor_press_04,pressao,100.38,PSI,1,0.73,ok,False
