timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-21 13:48:39,sensor_vib_03,vibracao,14.87,Hz,1,0.95,ok,False
2026-08-21 13:48:41,sensor_vib_03,vibracao,15.86,Hz,1,1.22,ok,False
2026-08-21 13:48:43,sensor_vib_03,vibracao,15.71,Hz,1,0.85,ok,False
2026-08-21 13:48:45,sensor_vib_03,vibracao,14.17,Hz,1,0.99,ok,False
2026-08-21 13:48:47,sensor_vib_03,vibracao,13.66,Hz,1,0.87,ok,False
2026-08-21 13:48:49,sensor_vib_03,vibracao,10.35,Hz,1,0.71,ok,False
2026-08-21 13:48:51,sensor_vib_03,vibracao,7.98,Hz,1,0.77,ok,False
2026-08-21 13:48:53,sensor_vib_03,vibracao,5.64,Hz,1,0.7,ok,False
2026-08-21 13:48:55,sensor_vib_03,vibracao,3.94,Hz,1,0.7,ok,False
2026-08-21 13:48:57,sensor_vib_03,vibracao,1.55,Hz,1,0.8,ok,False
2026-08-21 13:48:59,sensor_vib_03,vibracao,1.36,Hz,1,0.68,ok,False
2026-08-21 13:49:01,sensor_vib_03,vibracao,0.0,Hz,1,0.9,ok,False
2026-08-21 13:49:03,sensor_vib_03,vibracao,0.4,Hz,1,0.65,ok,False
2026-08-21 13:49:05,sensor_vib_03,vibracao,1.68,Hz,1,0.85,ok,False
2026-08-21 13:49:07,sensor_vib_03,vibracao,2.29,Hz,1,0.82,ok,False
2026-08-21 13:49:09,sensor_vib_03,vibracao,4.67,Hz,1,0.79,ok,False
2026-08-21 13:49:11,sensor_vib_03,vibracao,7.47,Hz,1,0.87,ok,False
2026-08-21 13:49:13,sensor_vib_03,vibracao,10.55,Hz,1,0.73,ok,False
2026-08-21 13:49:15,sensor_vib_03,vibracao,12.63,Hz,1,0.89,ok,False
2026-08-21 13:49:17,sensor_vib_03,vibracao,13.77,Hz,1,0.71,ok,False
2026-08-21 13:49:19,sensor_vib_03,vibracao,15.0,Hz,1,0.96,ok,False
2026-08-21 13:49:21,sensor_vib_03,vibracao,16.25,Hz,1,0.64,ok,False
2026-08-21 13:49:23,sensor_vib_03,vibracao,16.53,Hz,1,0.67,ok,False
2026-08-21 13:49:25,sensor_vib_03,vibracao,15.19,Hz,1,0.65,ok,False
2026-08-21 13:49:27,sensor_vib_03,vibracao,13.31,Hz,1,0.85,ok,False
2026-08-21 13:49:29,sensor_vib_03,vibracao,10.38,Hz,1,0.76,ok,False
2026-08-21 13:49:31,sensor_vib_03,vibracao,8.07,Hz,1,0.9,ok,False
2026-08-21 13:49:33,sensor_vib_03,vibracao,5.59,Hz,1,0.66,ok,False
2026-08-21 13:49:35,sensor_vib_03,vibracao,3.2,Hz,1,1.03,ok,False
2026-08-21 13:49:37,sensor_vib_03,vibracao,2.08,Hz,1,0.66,ok,False
2026-08-21 13:49:39,sensor_vib_03,vibracao,0.0,Hz,1,0.7,ok,False
