timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 22:18:18,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:19,sensor_vib_02,vibracao,15.32,Hz,1,1.75,ok,False
2026-08-18 22:18:20,sensor_vib_02,vibracao,15.8,Hz,1,2.84,ok,False
2026-08-18 22:18:21,sensor_vib_02,vibracao,16.01,Hz,1,1.72,ok,False
2026-08-18 22:18:22,sensor_vib_02,vibracao,13.89,Hz,1,1.24,ok,False
2026-08-18 22:18:23,sensor_vib_02,vibracao,13.1,Hz,1,1.42,ok,False
2026-08-18 22:18:24,sensor_vib_02,vibracao,12.24,Hz,1,10.03,ok,False
2026-08-18 22:18:25,sensor_vib_02,vibracao,12.35,Hz,1,1.3,ok,False
2026-08-18 22:18:26,sensor_vib_02,vibracao,11.18,Hz,1,1.31,ok,False
2026-08-18 22:18:27,sensor_vib_02,vibracao,9.3,Hz,1,1.57,ok,False
2026-08-18 22:18:28,sensor_vib_02,vibracao,7.7,Hz,1,1.56,ok,False
2026-08-18 22:18:29,sensor_vib_02,vibracao,7.07,Hz,1,1.14,ok,False
2026-08-18 22:18:30,sensor_vib_02,vibracao,5.62,Hz,1,0.87,ok,False
2026-08-18 22:18:31,sensor_vib_02,vibracao,3.91,Hz,1,1.1,ok,False
2026-08-18 22:18:32,sensor_vib_02,vibracao,3.43,Hz,1,0.76,ok,False
2026-08-18 22:18:33,sensor_vib_02,vibracao,3.26,Hz,1,1.28,ok,False
2026-08-18 22:18:34,sensor_vib_02,vibracao,1.18,Hz,1,1.95,ok,False
2026-08-18 22:18:35,sensor_vib_02,vibracao,1.24,Hz,1,1.02,ok,False
2026-08-18 22:18:36,sensor_vib_02,vibracao,0.78,Hz,1,1.02,ok,False
2026-08-18 22:18:37,sensor_vib_02,vibracao,0.0,Hz,1,1.55,ok,False
2026-08-18 22:18:38,sensor_vib_02,vibracao,0.05,Hz,1,1.75,ok,False
2026-08-18 22:18:39,sensor_vib_02,vibracao,0.0,Hz,1,1.5,ok,False
2026-08-18 22:18:40,sensor_vib_02,vibracao,0.0,Hz,1,1.16,ok,False
2026-08-18 22:18:41,sensor_vib_02,vibracao,0.7,Hz,1,1.35,ok,False
2026-08-18 22:18:42,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:43,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:44,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:45,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:46,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:47,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:48,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:49,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:50,sensor_vib_02,vibracao,,Hz,1,,sem_conexao,False
2026-08-18 22:18:51,sensor_vib_02,vibracao,11.82,Hz,1,1.36,ok,False
2026-08-18 22:18:52,sensor_vib_02,vibracao,12.92,Hz,1,0.72,ok,False
2026-08-18 22:18:53,sensor_vib_02,vibracao,13.88,Hz,1,1.51,ok,False
2026-08-18 22:18:54,sensor_vib_02,vibracao,14.01,Hz,1,1.09,ok,False
2026-08-18 22:18:55,sensor_vib_02,vibracao,15.8,Hz,1,0.83,ok,False
2026-08-18 22:18:56,sensor_vib_02,vibracao,14.78,Hz,1,1.51,ok,False
2026-08-18 22:18:57,sensor_vib_02,vibracao,15.36,Hz,1,0.95,ok,False
2026-08-18 22:18:58,sensor_vib_02,vibracao,15.25,Hz,1,1.19,ok,False
2026-08-18 22:18:59,sensor_vib_02,vibracao,15.99,Hz,1,0.85,ok,False
2026-08-18 22:19:00,sensor_vib_02,vibracao,16.35,Hz,1,1.17,ok,False
2026-08-18 22:19:01,sensor_vib_02,vibracao,14.7,Hz,1,1.09,ok,False
2026-08-18 22:19:02,sensor_vib_02,vibracao,14.38,Hz,1,0.81,ok,False
2026-08-18 22:19:03,sensor_vib_02,vibracao,14.22,Hz,1,1.43,ok,False
2026-08-18 22:19:04,sensor_vib_02,vibracao,12.42,Hz,1,1.04,ok,False
2026-08-18 22:19:05,sensor_vib_02,vibracao,12.0,Hz,1,2.7,ok,False
2026-08-18 22:19:06,sensor_vib_02,vibracao,10.95,Hz,1,1.29,ok,False
2026-08-18 22:19:07,sensor_vib_02,vibracao,9.84,Hz,1,1.23,ok,False
2026-08-18 22:19:08,sensor_vib_02,vibracao,7.52,Hz,1,1.12,ok,False
2026-08-18 22:19:09,sensor_vib_02,vibracao,7.03,Hz,1,1.25,ok,False
2026-08-18 22:19:10,sensor_vib_02,vibracao,5.44,Hz,1,1.06,ok,False
2026-08-18 22:19:11,sensor_vib_02,vibracao,4.17,Hz,1,1.07,ok,False
2026-08-18 22:19:12,sensor_vib_02,vibracao,3.31,Hz,1,1.71,ok,False
2026-08-18 22:19:13,sensor_vib_02,vibracao,2.32,Hz,1,1.13,ok,False
2026-08-18 22:19:14,sensor_vib_02,vibracao,2.32,Hz,1,1.04,ok,False
2026-08-18 22:19:15,sensor_vib_02,vibracao,0.54,Hz,1,2.39,ok,False
