timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-21 13:45:55,sensor_temp_02,temperatura,64.68,C,1,1.01,ok,False
2026-08-21 13:45:57,sensor_temp_02,temperatura,57.6,C,1,0.73,ok,False
2026-08-21 13:45:59,sensor_temp_02,temperatura,54.64,C,1,0.87,ok,False
2026-08-21 13:46:01,sensor_temp_02,temperatura,52.26,C,1,1.06,ok,False
2026-08-21 13:46:03,sensor_temp_02,temperatura,48.9,C,1,0.81,ok,False
2026-08-21 13:46:05,sensor_temp_02,temperatura,50.64,C,1,0.68,ok,False
2026-08-21 13:46:07,sensor_temp_02,temperatura,52.42,C,1,0.98,ok,False
2026-08-21 13:46:09,sensor_temp_02,temperatura,57.45,C,1,0.75,ok,False
2026-08-21 13:46:11,sensor_temp_02,temperatura,64.04,C,1,0.93,ok,False
2026-08-21 13:46:13,sensor_temp_02,temperatura,69.18,C,1,0.78,ok,False
2026-08-21 13:46:15,sensor_temp_02,temperatura,74.92,C,1,0.82,ok,False
2026-08-21 13:46:17,sensor_temp_02,temperatura,81.71,C,1,0.66,ok,True
2026-08-21 13:46:19,sensor_temp_02,temperatura,87.11,C,1,0.77,ok,True
2026-08-21 13:46:21,sensor_temp_02,temperatura,89.53,C,1,0.87,ok,True
2026-08-21 13:46:23,sensor_temp_02,temperatura,90.81,C,1,0.68,ok,True
2026-08-21 13:46:25,sensor_temp_02,temperatura,88.03,C,1,0.73,ok,True
2026-08-21 13:46:27,sensor_temp_02,temperatura,87.83,C,1,0.77,ok,True
2026-08-21 13:46:29,sensor_temp_02,temperatura,83.37,C,1,0.79,ok,True
2026-08-21 13:46:31,sensor_temp_02,temperatura,77.23,C,1,0.8,ok,False
2026-08-21 13:46:33,sensor_temp_02,temperatura,72.09,C,1,0.96,ok,False
2026-08-21 13:46:35,sensor_temp_02,temperatura,64.41,C,1,0.66,ok,False
2026-08-21 13:46:37,sensor_temp_02,temperatura,57.41,C,1,0.83,ok,False
2026-08-21 13:46:39,sensor_temp_02,temperatura,54.92,C,1,0.65,ok,False
2026-08-21 13:46:41,sensor_temp_02,temperatura,52.66,C,1,0.73,ok,False
2026-08-21 13:46:43,sensor_temp_02,temperatura,51.04,C,1,0.74,ok,False
2026-08-21 13:46:45,sensor_temp_02,temperatura,52.05,C,1,0.73,ok,False
2026-08-21 13:46:47,sensor_temp_02,temperatura,54.17,C,1,0.79,ok,False
2026-08-21 13:46:49,sensor_temp_02,temperatura,57.7,C,1,0.71,ok,False
2026-08-21 13:46:51,sensor_temp_02,temperatura,61.86,C,1,0.97,ok,False
2026-08-21 13:46:53,sensor_temp_02,temperatura,69.98,C,1,0.65,ok,False
2026-08-21 13:46:55,sensor_temp_02,temperatura,74.97,C,1,0.88,ok,False
