timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 22:10:11,sensor_press_03,pressao,100.62,PSI,1,1.3,ok,False
2026-08-18 22:10:12,sensor_press_03,pressao,107.33,PSI,1,1.14,ok,False
2026-08-18 22:10:13,sensor_press_03,pressao,115.11,PSI,1,1.61,ok,False
2026-08-18 22:10:14,sensor_press_03,pressao,120.65,PSI,1,2.23,ok,False
2026-08-18 22:10:15,sensor_press_03,pressao,126.76,PSI,1,1.3,ok,False
2026-08-18 22:10:16,sensor_press_03,pressao,130.96,PSI,1,1.55,ok,False
2026-08-18 22:10:17,sensor_press_03,pressao,130.67,PSI,1,1.2,ok,False
2026-08-18 22:10:18,sensor_press_03,pressao,138.52,PSI,1,7.04,ok,False
2026-08-18 22:10:20,sensor_press_03,pressao,140.7,PSI,1,1.48,ok,False
2026-08-18 22:10:21,sensor_press_03,pressao,137.83,PSI,1,1.73,ok,False
2026-08-18 22:10:22,sensor_press_03,pressao,142.18,PSI,1,1.44,ok,False
2026-08-18 22:10:23,sensor_press_03,pressao,138.66,PSI,1,0.95,ok,False
2026-08-18 22:10:24,sensor_press_03,pressao,135.96,PSI,1,2.31,ok,False
2026-08-18 22:10:25,sensor_press_03,pressao,133.95,PSI,1,1.52,ok,False
2026-08-18 22:10:26,sensor_press_03,pressao,131.4,PSI,1,0.83,ok,False
2026-08-18 22:10:27,sensor_press_03,pressao,126.51,PSI,1,1.36,ok,False
2026-08-18 22:10:28,sensor_press_03,pressao,121.45,PSI,1,1.5,ok,False
2026-08-18 22:10:29,sensor_press_03,pressao,115.79,PSI,1,1.11,ok,False
2026-08-18 22:10:30,sensor_press_03,pressao,107.74,PSI,1,1.25,ok,False
2026-08-18 22:10:31,sensor_press_03,pressao,106.38,PSI,1,1.49,ok,False
2026-08-18 22:10:32,sensor_press_03,pressao,98.52,PSI,1,1.34,ok,False
2026-08-18 22:10:33,sensor_press_03,pressao,93.74,PSI,1,0.91,ok,False
2026-08-18 22:10:34,sensor_press_03,pressao,84.25,PSI,1,1.26,ok,False
2026-08-18 22:10:35,sensor_press_03,pressao,83.03,PSI,1,1.39,ok,False
2026-08-18 22:10:36,sensor_press_03,pressao,73.41,PSI,1,0.85,ok,False
2026-08-18 22:10:37,sensor_press_03,pressao,72.25,PSI,1,1.4,ok,False
2026-08-18 22:10:38,sensor_press_03,pressao,68.94,PSI,1,1.43,ok,False
2026-08-18 22:10:39,sensor_press_03,pressao,65.52,PSI,1,2.03,ok,False
2026-08-18 22:10:40,sensor_press_03,pressao,60.62,PSI,1,1.51,ok,False
2026-08-18 22:10:41,sensor_press_03,pressao,58.1,PSI,1,1.37,ok,False
2026-08-18 22:10:42,sensor_press_03,pressao,61.5,PSI,1,1.71,ok,False
2026-08-18 22:10:43,sensor_press_03,pressao,63.64,PSI,1,0.78,ok,False
2026-08-18 22:10:44,sensor_press_03,pressao,64.11,PSI,1,1.39,ok,False
2026-08-18 22:10:45,sensor_press_03,pressao,65.8,PSI,1,1.44,ok,False
2026-08-18 22:10:46,sensor_press_03,pressao,67.03,PSI,1,1.38,ok,False
2026-08-18 22:10:47,sensor_press_03,pressao,73.22,PSI,1,1.87,ok,False
2026-08-18 22:10:48,sensor_press_03,pressao,75.65,PSI,1,1.32,ok,False
2026-08-18 22:10:49,sensor_press_03,pressao,84.78,PSI,1,1.28,ok,False
2026-08-18 22:10:50,sensor_press_03,pressao,92.16,PSI,1,1.36,ok,False
2026-08-18 22:10:51,sensor_press_03,pressao,95.01,PSI,1,1.34,ok,False
2026-08-18 22:10:52,sensor_press_03,pressao,104.14,PSI,1,1.75,ok,False
2026-08-18 22:10:53,sensor_press_03,pressao,106.45,PSI,1,1.21,ok,False
2026-08-18 22:10:54,sensor_press_03,pressao,113.16,PSI,1,1.3,ok,False
2026-08-18 22:10:55,sensor_press_03,pressao,122.26,PSI,1,2.17,ok,False
2026-08-18 22:10:56,sensor_press_03,pressao,124.24,PSI,1,0.91,ok,False
2026-08-18 22:10:57,sensor_press_03,pressao,132.38,PSI,1,1.11,ok,False
2026-08-18 22:10:58,sensor_press_03,pressao,136.15,PSI,1,2.04,ok,False
2026-08-18 22:10:59,sensor_press_03,pressao,133.76,PSI,1,1.35,ok,False
2026-08-18 22:11:00,sensor_press_03,pressao,136.94,PSI,1,1.09,ok,False
2026-08-18 22:11:01,sensor_press_03,pressao,141.96,PSI,1,1.65,ok,False
2026-08-18 22:11:02,sensor_press_03,pressao,139.67,PSI,1,1.19,ok,False
2026-08-18 22:11:03,sensor_press_03,pressao,141.62,PSI,1,1.72,ok,False
2026-08-18 22:11:04,sensor_press_03,pressao,136.63,PSI,1,1.47,ok,False
