timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 20:18:56,sensor_press_05,pressao,152.63,PSI,1,0.48,ok,True
2026-08-18 20:18:58,sensor_press_05,pressao,157.29,PSI,1,0.76,ok,True
2026-08-18 20:19:00,sensor_press_05,pressao,168.81,PSI,1,0.89,ok,True
2026-08-18 20:19:02,sensor_press_05,pressao,181.42,PSI,1,0.86,ok,True
2026-08-18 20:19:04,sensor_press_05,pressao,194.72,PSI,1,0.76,ok,True
2026-08-18 20:19:06,sensor_press_05,pressao,206.1,PSI,1,0.99,ok,True
2026-08-18 20:19:08,sensor_press_05,pressao,216.18,PSI,1,0.95,ok,True
2026-08-18 20:19:10,sensor_press_05,pressao,216.69,PSI,1,1.03,ok,True
2026-08-18 20:19:12,sensor_press_05,pressao,217.02,PSI,1,0.84,ok,True
2026-08-18 20:19:14,sensor_press_05,pressao,216.34,PSI,1,1.05,ok,True
2026-08-18 20:19:16,sensor_press_05,pressao,211.95,PSI,1,1.01,ok,True
2026-08-18 20:19:18,sensor_press_05,pressao,200.68,PSI,1,0.96,ok,True
2026-08-18 20:19:20,sensor_press_05,pressao,189.69,PSI,1,0.9,ok,True
2026-08-18 20:19:22,sensor_press_05,pressao,173.97,PSI,1,0.49,ok,True
2026-08-18 20:19:24,sensor_press_05,pressao,165.99,PSI,1,1.0,ok,True
2026-08-18 20:19:26,sensor_press_05,pressao,154.71,PSI,1,0.69,ok,True
