timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 20:18:54,sensor_temp_01,temperatura,69.19,C,1,0.57,ok,False
2026-08-18 20:18:56,sensor_temp_01,temperatura,72.27,C,1,0.99,ok,False
2026-08-18 20:18:58,sensor_temp_01,temperatura,72.36,C,1,0.96,ok,False
2026-08-18 20:19:00,sensor_temp_01,temperatura,76.29,C,1,0.79,ok,False
2026-08-18 20:19:02,sensor_temp_01,temperatura,82.75,C,1,0.77,ok,True
2026-08-18 20:19:04,sensor_temp_01,temperatura,88.51,C,1,0.41,ok,True
2026-08-18 20:19:06,sensor_temp_01,temperatura,96.6,C,1,1.02,ok,True
2026-08-18 20:19:08,sensor_temp_01,temperatura,100.0,C,1,0.72,ok,True
2026-08-18 20:19:10,sensor_temp_01,temperatura,100.0,C,1,0.87,ok,True
2026-08-18 20:19:12,sensor_temp_01,temperatura,100.0,C,1,0.87,ok,True
2026-08-18 20:19:14,sensor_temp_01,temperatura,100.0,C,1,0.65,ok,True
2026-08-18 20:19:16,sensor_temp_01,temperatura,100.0,C,1,0.88,ok,True
2026-08-18 20:19:18,sensor_temp_01,temperatura,100.0,C,1,0.99,ok,True
2026-08-18 20:19:20,sensor_temp_01,temperatura,100.0,C,1,0.92,ok,True
2026-08-18 20:19:22,sensor_temp_01,temperatura,95.27,C,1,0.59,ok,True
2026-08-18 20:19:24,sensor_temp_01,temperatura,91.09,C,1,0.46,ok,True
2026-08-18 20:19:26,sensor_temp_01,temperatura,84.76,C,1,0.89,ok,True
