timestamp,sensor_id,tipo,valor,unidade,qos,latencia_ms,status,alerta
2026-08-18 20:15:10,sensor_press_07,pressao,126.69,PSI,1,1.3,ok,False
2026-08-18 20:15:11,sensor_press_07,pressao,119.09,PSI,1,0.46,ok,False
2026-08-18 20:15:12,sensor_press_07,pressao,112.25,PSI,1,0.5,ok,False
2026-08-18 20:15:13,sensor_press_07,pressao,108.79,PSI,1,0.44,ok,False
2026-08-18 20:15:14,sensor_press_07,pressao,99.34,PSI,1,0.94,ok,False
2026-08-18 20:15:15,sensor_press_07,pressao,96.89,PSI,1,0.32,ok,False
2026-08-18 20:15:16,sensor_press_07,pressao,91.78,PSI,1,0.82,ok,False
2026-08-18 20:15:17,sensor_press_07,pressao,86.71,PSI,1,0.84,ok,False
2026-08-18 20:15:18,sensor_press_07,pressao,80.24,PSI,1,1.01,ok,False
2026-08-18 20:15:19,sensor_press_07,pressao,75.42,PSI,1,0.96,ok,False
2026-08-18 20:15:20,sensor_press_07,pressao,71.72,PSI,1,0.49,ok,False
2026-08-18 20:15:21,sensor_press_07,pressao,67.04,PSI,1,0.43,ok,False
2026-08-18 20:15:22,sensor_press_07,pressao,62.33,PSI,1,0.89,ok,False
2026-08-18 20:15:23,sensor_press_07,pressao,58.25,PSI,1,0.41,ok,False
2026-08-18 20:15:24,sensor_press_07,pressao,58.8,PSI,1,0.87,ok,False
2026-08-18 20:15:25,sensor_press_07,pressao,61.12,PSI,1,0.8,ok,False
2026-08-18 20:15:26,sensor_press_07,pressao,59.91,PSI,1,0.8,ok,False
2026-08-18 20:15:27,sensor_press_07,pressao,63.82,PSI,1,0.88,ok,False
2026-08-18 20:15:28,sensor_press_07,pressao,67.55,PSI,1,0.77,ok,False
2026-08-18 20:15:29,sensor_press_07,pressao,73.15,PSI,1,0.99,ok,False
2026-08-18 20:15:30,sensor_press_07,pressao,77.04,PSI,1,0.69,ok,False
2026-08-18 20:15:31,sensor_press_07,pressao,78.33,PSI,1,0.95,ok,False
2026-08-18 20:15:32,sensor_press_07,pressao,83.73,PSI,1,0.94,ok,False
2026-08-18 20:15:33,sensor_press_07,pressao,89.75,PSI,1,0.76,ok,False
2026-08-18 20:15:34,sensor_press_07,pressao,95.55,PSI,1,0.4,ok,False
2026-08-18 20:15:35,sensor_press_07,pressao,106.81,PSI,1,0.67,ok,False
2026-08-18 20:15:36,sensor_press_07,pressao,112.95,PSI,1,0.37,ok,False
2026-08-18 20:15:37,sensor_press_07,pressao,113.95,PSI,1,0.81,ok,False
2026-08-18 20:15:38,sensor_press_07,pressao,122.92,PSI,1,0.58,ok,False
2026-08-18 20:15:39,sensor_press_07,pressao,125.36,PSI,1,0.74,ok,False
2026-08-18 20:15:40,sensor_press_07,pressao,129.32,PSI,1,0.68,ok,False
2026-08-18 20:15:41,sensor_press_07,pressao,132.15,PSI,1,0.45,ok,False
2026-08-18 20:15:42,sensor_press_07,pressao,134.99,PSI,1,0.63,ok,False
2026-08-18 20:15:43,sensor_press_07,pressao,138.09,PSI,1,1.11,ok,False
2026-08-18 20:15:44,sensor_press_07,pressao,140.38,PSI,1,0.89,ok,False
2026-08-18 20:15:45,sensor_press_07,pressao,140.27,PSI,1,0.61,ok,False
2026-08-18 20:15:46,sensor_press_07,pressao,137.98,PSI,1,0.92,ok,False
2026-08-18 20:15:47,sensor_press_07,pressao,134.26,PSI,1,0.54,ok,False
2026-08-18 20:15:48,sensor_press_07,pressao,132.84,PSI,1,0.79,ok,False
2026-08-18 20:15:49,sensor_press_07,pressao,128.21,PSI,1,0.3,ok,False
2026-08-18 20:15:50,sensor_press_07,pressao,126.44,PSI,1,0.89,ok,False
2026-08-18 20:15:51,sensor_press_07,pressao,117.32,PSI,1,0.67,ok,False
2026-08-18 20:15:52,sensor_press_07,pressao,115.27,PSI,1,0.97,ok,False
2026-08-18 20:15:53,sensor_press_07,pressao,109.5,PSI,1,0.89,ok,False
2026-08-18 20:15:54,sensor_press_07,pressao,101.32,PSI,1,0.96,ok,False
2026-08-18 20:15:55,sensor_press_07,pressao,93.71,PSI,1,0.57,ok,False
2026-08-18 20:15:56,sensor_press_07,pressao,88.96,PSI,1,0.89,ok,False
2026-08-18 20:15:57,sensor_press_07,pressao,85.57,PSI,1,0.64,ok,False
2026-08-18 20:15:58,sensor_press_07,pressao,77.16,PSI,1,0.78,ok,False
2026-08-18 20:15:59,sensor_press_07,pressao,75.19,PSI,1,0.77,ok,False
2026-08-18 20:16:00,sensor_press_07,pressao,68.42,PSI,1,0.7,ok,False
2026-08-18 20:16:01,sensor_press_07,pressao,65.89,PSI,1,0.78,ok,False
2026-08-18 20:16:02,sensor_press_07,pressao,64.98,PSI,1,1.13,ok,False
2026-08-18 20:16:03,sensor_press_07,pressao,63.76,PSI,1,0.98,ok,False
2026-08-18 20:16:04,sensor_press_07,pressao,58.57,PSI,1,0.78,ok,False
2026-08-18 20:16:05,sensor_press_07,pressao,61.26,PSI,1,0.9,ok,False
2026-08-18 20:16:06,sensor_press_07,pressao,62.94,PSI,1,0.92,ok,False
2026-08-18 20:16:07,sensor_press_07,pressao,64.88,PSI,1,0.8,ok,False
2026-08-18 20:16:08,sensor_press_07,pressao,67.43,PSI,1,0.42,ok,False
2026-08-18 20:16:09,sensor_press_07,pressao,71.44,PSI,1,0.63,ok,False
2026-08-18 20:16:10,sensor_press_07,pressao,76.25,PSI,1,0.99,ok,False
2026-08-18 20:16:11,sensor_press_07,pressao,78.91,PSI,1,0.61,ok,False
